zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
42157597,FOR_SALE,House for sale,,80000,,,,,1961,5662.8,sqft,5,2,"2123 Heard Ave, Memphis, TN 38108",2123 Heard Ave,Memphis,TN,38108,35.18135,-89.98607,Coldwell Banker Collins-Maury,FALSE,,,https://photos.zillowstatic.com/fp/e8682d15dc866edf3a1c0cccfb2f6ec5-p_e.jpg,https://www.zillow.com/homedetails/2123-Heard-Ave-Memphis-TN-38108/42157597_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
62866560,FOR_SALE,House for sale,,225000,,,225900,,1644,8712,sqft,3,2,"1427 Sandy Stone Ln, Cordova, TN 38016",1427 Sandy Stone Ln,Cordova,TN,38016,35.164314,-89.79185,"BHHS McLemore & Co., Realty",FALSE,,,https://photos.zillowstatic.com/fp/09503c9a3d112bfc61f121c2a3b78c26-p_e.jpg,https://www.zillow.com/homedetails/1427-Sandy-Stone-Ln-Cordova-TN-38016/62866560_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42237966,FOR_SALE,House for sale,,219999,,,,,1426,9583.2,sqft,3,2,"4996 Teal Ave, Memphis, TN 38118",4996 Teal Ave,Memphis,TN,38118,35.05962,-89.89701,Turn Key Realty Group,FALSE,,,https://photos.zillowstatic.com/fp/d6f9d9602df43ece91d0dc0c82612763-p_e.jpg,https://www.zillow.com/homedetails/4996-Teal-Ave-Memphis-TN-38118/42237966_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42137275,FOR_SALE,House for sale,,224900,,,216400,,1441,5662.8,sqft,5,4,"1358 S Pkwy E, Memphis, TN 38106",1358 S Pkwy E,Memphis,TN,38106,35.109783,-90.01712,"KAIZEN Realty, LLC",FALSE,,,https://photos.zillowstatic.com/fp/31147be395f27077b61829b15ec0a4bc-p_e.jpg,https://www.zillow.com/homedetails/1358-S-Pkwy-E-Memphis-TN-38106/42137275_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
55302364,FOR_SALE,House for sale,,640000,,,633000,,2970,0.25,acres,5,3,"442 McElroy Rd, Memphis, TN 38120",442 McElroy Rd,Memphis,TN,38120,35.143528,-89.88322,"Franchise Realty, LLC",FALSE,,,https://photos.zillowstatic.com/fp/490ec537c5edd0b2539a9220706e97ba-p_e.jpg,https://www.zillow.com/homedetails/442-McElroy-Rd-Memphis-TN-38120/55302364_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42281349,FOR_SALE,Multi-family home for sale,,245000,,,243600,,1134,,,5,5,"2210 Birken Dr, Memphis, TN 38134",2210 Birken Dr,Memphis,TN,38134,35.18546,-89.84394,Keller Williams,FALSE,,,https://photos.zillowstatic.com/fp/afbcfd8bd2bfe736a57eb22d47b4a531-p_e.jpg,https://www.zillow.com/homedetails/2210-Birken-Dr-Memphis-TN-38134/42281349_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42162974,FOR_SALE,Multi-family home for sale,,224900,,,222000,,1833,,,4,2,"3272 Walnut Grove Rd, Memphis, TN 38111",3272 Walnut Grove Rd,Memphis,TN,38111,35.133785,-89.952576,Paradigm21 Realty,FALSE,,,https://photos.zillowstatic.com/fp/90c0586a7864f4463449119c42085120-p_e.jpg,https://www.zillow.com/homedetails/3272-Walnut-Grove-Rd-Memphis-TN-38111/42162974_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42163525,FOR_SALE,Multi-family home for sale,,429000,,,421600,,2050,,,5,2,"3646 Walnut Grove Rd, Memphis, TN 38111",3646 Walnut Grove Rd,Memphis,TN,38111,35.132156,-89.94014,Crye-Leike Commercial,FALSE,,,https://photos.zillowstatic.com/fp/a61434d8ebaa7679444b3051a7cc249d-p_e.jpg,https://www.zillow.com/homedetails/3646-Walnut-Grove-Rd-Memphis-TN-38111/42163525_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42165800,FOR_SALE,Multi-family home for sale,,218901,,,211500,,1129,,,2,2,"263 Buntyn St, Memphis, TN 38111",263 Buntyn St,Memphis,TN,38111,35.12496,-89.97182,"Bluff City Realty Group, LLC",FALSE,,,https://photos.zillowstatic.com/fp/25d4e62815050436c41cad3c5e22bb15-p_e.jpg,https://www.zillow.com/homedetails/263-Buntyn-St-Memphis-TN-38111/42165800_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42259968,FOR_SALE,House for sale,,209900,,,208300,,1637,0.45,acres,4,3,"5193 Queen Elizabeth Fwy, Memphis, TN 38116",5193 Queen Elizabeth Fwy,Memphis,TN,38116,35.006752,-89.99864,"Reedy & Company, REALTORS",FALSE,,,https://photos.zillowstatic.com/fp/400ca4e90cbec5047f94aea394efa49a-p_e.jpg,https://www.zillow.com/homedetails/5193-Queen-Elizabeth-Fwy-Memphis-TN-38116/42259968_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
62850650,FOR_SALE,Townhouse for sale,,235000,,,234300,,2420,,,4,4,"2319 Foxmoor Ln, Cordova, TN 38016",2319 Foxmoor Ln,Cordova,TN,38016,35.188778,-89.78394,BHHS Taliesyn Realty,FALSE,,,https://photos.zillowstatic.com/fp/cc844f0f379fab59274c070bc128be67-p_e.jpg,https://www.zillow.com/homedetails/2319-Foxmoor-Ln-Cordova-TN-38016/62850650_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42188878,FOR_SALE,House for sale,,658000,,,645300,,3354,0.54,acres,3,4,"180 S Grove Park Rd, Memphis, TN 38117",180 S Grove Park Rd,Memphis,TN,38117,35.126354,-89.910484,"Marx-Bensdorf, REALTORS",FALSE,,,https://photos.zillowstatic.com/fp/16d00b0debce779e22a15af35b533284-p_e.jpg,https://www.zillow.com/homedetails/180-S-Grove-Park-Rd-Memphis-TN-38117/42188878_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
62865401,FOR_SALE,House for sale,,375000,,,374500,,2240,0.58,acres,4,3,"2213 Carrollwood Ln, Cordova, TN 38016",2213 Carrollwood Ln,Cordova,TN,38016,35.185272,-89.77325,"Weichert, REALTORS-BenchMark",FALSE,,,https://photos.zillowstatic.com/fp/c4b3c3a241551b182ae61e74aea72173-p_e.jpg,https://www.zillow.com/homedetails/2213-Carrollwood-Ln-Cordova-TN-38016/62865401_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42288759,FOR_SALE,House for sale,,108000,,,111300,,2001,9147.6,sqft,4,3,"488 W Regis Pl, Cordova, TN 38018",488 W Regis Pl,Cordova,TN,38018,35.13842,-89.79463,Entera Realty,FALSE,,,https://photos.zillowstatic.com/fp/effe69fadb87ef7bcc24ef296bfd4e2d-p_e.jpg,https://www.zillow.com/homedetails/488-W-Regis-Pl-Cordova-TN-38018/42288759_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
62865524,FOR_SALE,House for sale,,240000,,,241000,,1901,0.39,acres,3,3,"8446 Chippingham Dr, Cordova, TN 38016",8446 Chippingham Dr,Cordova,TN,38016,35.185795,-89.78137,Real Estate Agency,FALSE,,,https://photos.zillowstatic.com/fp/dff1e8d9def467e94e83a8f67ae6363e-p_e.jpg,https://www.zillow.com/homedetails/8446-Chippingham-Dr-Cordova-TN-38016/62865524_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42328298,FOR_SALE,House for sale,,106000,,,107700,,1574,6098.4,sqft,3,3,"1820 Clunan Cv, Cordova, TN 38016",1820 Clunan Cv,Cordova,TN,38016,35.17491,-89.779945,Entera Realty,FALSE,,,https://photos.zillowstatic.com/fp/40ddb01ddab8d18a74e8b7964e381967-p_e.jpg,https://www.zillow.com/homedetails/1820-Clunan-Cv-Cordova-TN-38016/42328298_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42160794,FOR_SALE,House for sale,,205900,,,205500,,1658,0.35,acres,5,2,"3452 Macon Rd, Memphis, TN 38122",3452 Macon Rd,Memphis,TN,38122,35.162308,-89.94544,"Fast Track Realty, LLC",FALSE,,,https://photos.zillowstatic.com/fp/b9d308b6778b922040a46f9ee8e6aa16-p_e.jpg,https://www.zillow.com/homedetails/3452-Macon-Rd-Memphis-TN-38122/42160794_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42170598,FOR_SALE,House for sale,,239000,,,235500,,1627,10018.8,sqft,4,2,"795 Loeb St, Memphis, TN 38111",795 Loeb St,Memphis,TN,38111,35.109505,-89.93043,"River City Land Co., LLC",FALSE,,,https://photos.zillowstatic.com/fp/10e0101fc84334c60405db23e212415b-p_e.jpg,https://www.zillow.com/homedetails/795-Loeb-St-Memphis-TN-38111/42170598_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
62849463,FOR_SALE,House for sale,,245000,,,244200,,1540,8712,sqft,3,2,"2715 Cotton Ridge Dr, Memphis, TN 38133",2715 Cotton Ridge Dr,Memphis,TN,38133,35.199547,-89.81749,"Crye-Leike, Inc., REALTORS",FALSE,,,https://photos.zillowstatic.com/fp/4bed5c3531c69d538e1884311fc98e23-p_e.jpg,https://www.zillow.com/homedetails/2715-Cotton-Ridge-Dr-Memphis-TN-38133/62849463_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42156791,FOR_SALE,House for sale,,95000,,,90900,,1146,7840.8,sqft,3,1,"1063 Ramona St, Memphis, TN 38108",1063 Ramona St,Memphis,TN,38108,35.165424,-89.986694,CrestCore Realty MphsBrokerage,FALSE,,,https://photos.zillowstatic.com/fp/3bd20eef1c9a49ed850e40b37c403a11-p_e.jpg,https://www.zillow.com/homedetails/1063-Ramona-St-Memphis-TN-38108/42156791_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42275306,FOR_SALE,House for sale,,199900,,,196100,,1290,8712,sqft,4,2,"3625 Lakehurst Dr, Memphis, TN 38128",3625 Lakehurst Dr,Memphis,TN,38128,35.224663,-89.907814,Pinnacle Realty,FALSE,,,https://photos.zillowstatic.com/fp/35ea2197ca0be726cdaec29dc2ba63e2-p_e.jpg,https://www.zillow.com/homedetails/3625-Lakehurst-Dr-Memphis-TN-38128/42275306_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
42207646,FOR_SALE,House for sale,,399000,,,392800,,1739,0.3,acres,3,2,"4961 Normandy Ln, Memphis, TN 38117",4961 Normandy Ln,Memphis,TN,38117,35.133232,-89.89667,"Crye-Leike, Inc., REALTORS",FALSE,,,https://photos.zillowstatic.com/fp/152129704f39a39b7bf116326d92a403-p_e.jpg,https://www.zillow.com/homedetails/4961-Normandy-Ln-Memphis-TN-38117/42207646_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
2064435208,FOR_SALE,Condo for sale,,174500,,,173600,,1718,10.24,acres,3,3,"8424 Rockcreek Pkwy #42, Cordova, TN 38016",8424 Rockcreek Pkwy #42,Cordova,TN,38016,35.18827,-89.78218,"Fast Track Realty, LLC",FALSE,,,https://photos.zillowstatic.com/fp/df13ae1fe90b46875861101cedde7f29-p_e.jpg,https://www.zillow.com/homedetails/8424-Rockcreek-Pkwy-42-Cordova-TN-38016/2064435208_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
443381349,FOR_SALE,House for sale,,340000,,,,,,0.29,acres,5,3,"1510 Lacewing Trace Ln, Cordova, TN 38016",1510 Lacewing Trace Ln,Cordova,TN,38016,35.16689,-89.8024,Coldwell Banker Collins-Maury,FALSE,,,https://photos.zillowstatic.com/fp/83e024ca555593c7462e5f24b84ce207-p_e.jpg,https://www.zillow.com/homedetails/1510-Lacewing-Trace-Ln-Cordova-TN-38016/443381349_zpid/,https://www.zillow.com/memphis-tn/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A35.566147668654914%2C%22south%22%3A34.69009207166804%2C%22east%22%3A-89.31160731250002%2C%22west%22%3A-90.62996668750002%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A32811%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22category%22%3A%22cat1%22%2C%22listPriceActive%22%3Atrue%2C%22usersSearchTerm%22%3A%22Memphis%20TN%22%7D
