zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
442950953,FOR_SALE,Foreclosure,,89900,1944,46,,,,5662.8,sqft,4,2,"5541-5543 Balfour Rd, Detroit, MI 48224",5541-5543 Balfour Rd,Detroit,MI,48224,42.403667,-82.94956,Innovation Real Estate Specialists Inc.,FALSE,,,https://photos.zillowstatic.com/fp/f9e9626467eb7b3fb74c82b1991077b4-p_e.jpg,https://www.zillow.com/homedetails/5541-5543-Balfour-Rd-Detroit-MI-48224/442950953_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88249395,FOR_SALE,Condo for sale,,225000,2540,89,215600,85,1662,,,3,3,"8162 E Jefferson Ave #8A, Detroit, MI 48214",8162 E Jefferson Ave #8A,Detroit,MI,48214,42.35081,-82.99165,"O'Connor Realty Detroit, LLC",FALSE,,,https://photos.zillowstatic.com/fp/47423e31491a277354b6f452e76d790c-p_e.jpg,https://www.zillow.com/homedetails/8162-E-Jefferson-Ave-8A-Detroit-MI-48214/88249395_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88441497,FOR_SALE,House for sale,,99900,1932,52,96000,50,1274,4791.6,sqft,3,1,"14015 Terry St, Detroit, MI 48227",14015 Terry St,Detroit,MI,48227,42.388958,-83.19151,KW Professionals,FALSE,,,https://photos.zillowstatic.com/fp/1a27b80b3e6b458175d3435cd07fa74a-p_e.jpg,https://www.zillow.com/homedetails/14015-Terry-St-Detroit-MI-48227/88441497_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88212093,FOR_SALE,Condo for sale,,654999,3406,192,642100,189,2896,0.31,acres,3,3,"170 Keelson Dr, Detroit, MI 48215",170 Keelson Dr,Detroit,MI,48215,42.35676,-82.944695,James R. Fikany Real Estate Co,FALSE,,,https://photos.zillowstatic.com/fp/5d11504e5ecea931135292ac1d9f4ceb-p_e.jpg,https://www.zillow.com/homedetails/170-Keelson-Dr-Detroit-MI-48215/88212093_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88315155,FOR_SALE,House for sale,,15000,1264,12,,,1188,8712,sqft,2,1,"14434 Houston Whittier St, Detroit, MI 48205",14434 Houston Whittier St,Detroit,MI,48205,42.420296,-82.97353,HJS Realty,FALSE,,,https://photos.zillowstatic.com/fp/771bc52c9505589676cef333ddcb2c04-p_e.jpg,https://www.zillow.com/homedetails/14434-Houston-Whittier-St-Detroit-MI-48205/88315155_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88560961,FOR_SALE,House for sale,,174990,2050,85,172300,84,2428,3049.2,sqft,3,4,"2914 Saint Clair St, Detroit, MI 48214",2914 Saint Clair St,Detroit,MI,48214,42.371384,-82.98311,EXP Realty LLC,FALSE,,,https://photos.zillowstatic.com/fp/03d54b25aa84766ea4492e6fb18d4a30-p_e.jpg,https://www.zillow.com/homedetails/2914-Saint-Clair-St-Detroit-MI-48214/88560961_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88725956,FOR_SALE,House for sale,,114999,912,126,,,1290,5227.2,sqft,3,1,"12641 Mansfield St, Detroit, MI 48227",12641 Mansfield St,Detroit,MI,48227,42.38061,-83.20422,"eXp Realty, LLC",FALSE,,,https://photos.zillowstatic.com/fp/8067c04a6a172d6ffce2bc855c14c87b-p_e.jpg,https://www.zillow.com/homedetails/12641-Mansfield-St-Detroit-MI-48227/88725956_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
2137675449,FOR_SALE,Condo for sale,,335000,1449,231,324300,224,2640,,,2,2,"200 River Place Dr APT 26, Detroit, MI 48207",200 River Place Dr APT 26,Detroit,MI,48207,42.33706,-83.015625,Coldwell Banker Professionals-GPF,FALSE,,,https://photos.zillowstatic.com/fp/69404c59ad3e75457d1bb52671c82a3f-p_e.jpg,https://www.zillow.com/homedetails/200-River-Place-Dr-APT-26-Detroit-MI-48207/2137675449_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88433164,FOR_SALE,House for sale,,149900,2157,69,147200,68,1491,0.43,acres,3,3,"18308 Winston St, Detroit, MI 48219",18308 Winston St,Detroit,MI,48219,42.42311,-83.28351,Keller Williams Legacy,FALSE,,,https://photos.zillowstatic.com/fp/ffa66bc324e7ae5b0b0609352fc4b605-p_e.jpg,https://www.zillow.com/homedetails/18308-Winston-St-Detroit-MI-48219/88433164_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
111940548,FOR_SALE,Foreclosure,,175000,1416,124,171800,121,1223,4356,sqft,3,2,"(undisclosed Address), Detroit, MI 48221",(undisclosed Address),Detroit,MI,48221,,,RE/MAX Showcase Homes,FALSE,,,https://photos.zillowstatic.com/fp/0b03c0b020f2fed18d57d23c8ce67933-p_e.jpg,https://www.zillow.com/homedetails/Detroit-MI-48221/111940548_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88610859,FOR_SALE,House for sale,,695000,4312,161,674900,157,2728,5662.8,sqft,7,4,"8604 La Salle Blvd, Detroit, MI 48206",8604 La Salle Blvd,Detroit,MI,48206,42.37032,-83.10237,Good Company,FALSE,,,https://photos.zillowstatic.com/fp/3ad877482b4abf243e7e1eb5cd63138c-p_e.jpg,https://www.zillow.com/homedetails/8604-La-Salle-Blvd-Detroit-MI-48206/88610859_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88700504,FOR_SALE,House for sale,,115000,1432,80,113400,79,1629,3920.4,sqft,3,2,"16529 Washburn St, Detroit, MI 48221",16529 Washburn St,Detroit,MI,48221,42.41258,-83.16141,U.S. Investor Group,FALSE,,,https://photos.zillowstatic.com/fp/63dd03b8b8ea449f71ea781775a295f1-p_e.jpg,https://www.zillow.com/homedetails/16529-Washburn-St-Detroit-MI-48221/88700504_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88621777,FOR_SALE,Multi-family home for sale,,229900,4308,53,228300,53,1255,5662.8,sqft,8,4,"3603 Oakman Blvd, Detroit, MI 48204",3603 Oakman Blvd,Detroit,MI,48204,42.378498,-83.14382,JNA Real Estate,FALSE,,,https://photos.zillowstatic.com/fp/a52adc00f2e40f17d90916f57980e4d2-p_e.jpg,https://www.zillow.com/homedetails/3603-Oakman-Blvd-Detroit-MI-48204/88621777_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88422623,FOR_SALE,House for sale,,130000,1294,100,124900,97,1300,4791.6,sqft,3,2,"(undisclosed Address), Detroit, MI 48227",(undisclosed Address),Detroit,MI,48227,,,RE/MAX Showcase Homes,FALSE,,,https://photos.zillowstatic.com/fp/8c9b8e18f08433daba04f458e648effa-p_e.jpg,https://www.zillow.com/homedetails/Detroit-MI-48227/88422623_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88183567,FOR_SALE,House for sale,,355000,1685,211,351100,208,1756,3484.8,sqft,3,2,"4123 4th St, Detroit, MI 48201",4123 4th St,Detroit,MI,48201,42.348248,-83.06879,"O'Connor Realty Detroit, LLC",FALSE,,,https://photos.zillowstatic.com/fp/905b55f1e151b9798286a028f9e86195-p_e.jpg,https://www.zillow.com/homedetails/4123-4th-St-Detroit-MI-48201/88183567_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88076182,FOR_SALE,Townhouse for sale,,224900,1832,123,220900,121,2378,,,2,2,"807 Pallister St, Detroit, MI 48202",807 Pallister St,Detroit,MI,48202,42.369404,-83.08241,"O'Connor Realty Detroit, LLC",FALSE,,,https://photos.zillowstatic.com/fp/d21adfb0cee01d8c909e4f79e3919d96-p_e.jpg,https://www.zillow.com/homedetails/807-Pallister-St-Detroit-MI-48202/88076182_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88419268,FOR_SALE,House for sale,,214900,1571,137,211100,134,1492,6534,sqft,3,2,"4450 Kensington Ave, Detroit, MI 48224",4450 Kensington Ave,Detroit,MI,48224,42.401325,-82.93287,Keller Williams Realty-Great Lakes,FALSE,,,https://photos.zillowstatic.com/fp/94abfbc7a6bd382a3a2d94e3ba2c03e8-p_e.jpg,https://www.zillow.com/homedetails/4450-Kensington-Ave-Detroit-MI-48224/88419268_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88665235,FOR_SALE,House for sale,,30000,1421,21,,,1556,3484.8,sqft,3,1,"2467 Highland St, Detroit, MI 48206",2467 Highland St,Detroit,MI,48206,42.387894,-83.11583,Berkshire Hathaway HomeServices Kee Realty SCS,FALSE,,,https://photos.zillowstatic.com/fp/2ab384677d68bb071e969233c92deaca-p_e.jpg,https://www.zillow.com/homedetails/2467-Highland-St-Detroit-MI-48206/88665235_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88244447,FOR_SALE,House for sale,,498000,3960,126,,,3262,6969.6,sqft,4,3,"18243 Fairfield St, Detroit, MI 48221",18243 Fairfield St,Detroit,MI,48221,42.425194,-83.13594,"Max Broock, REALTORS®-Birmingham",FALSE,,,https://photos.zillowstatic.com/fp/6a7a5dc88f146b7a1ae9de742879ff08-p_e.jpg,https://www.zillow.com/homedetails/18243-Fairfield-St-Detroit-MI-48221/88244447_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
2112109250,FOR_SALE,Condo for sale,,15000,500,30,,,962,,,1,1,"17133 Denver St APT 14, Detroit, MI 48224",17133 Denver St APT 14,Detroit,MI,48224,42.397175,-82.92289,KW Domain,FALSE,,,https://photos.zillowstatic.com/fp/564cb20137e09ecb91d367187b8113b4-p_e.jpg,https://www.zillow.com/homedetails/17133-Denver-St-APT-14-Detroit-MI-48224/2112109250_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88069438,FOR_SALE,House for sale,,140000,1744,80,136700,78,1562,4356,sqft,3,2,"18904 Roselawn St, Detroit, MI 48221",18904 Roselawn St,Detroit,MI,48221,42.429714,-83.15252,Downtown Realty,FALSE,,,https://photos.zillowstatic.com/fp/62220804ae6c58f25d84acebffe905fa-p_e.jpg,https://www.zillow.com/homedetails/18904-Roselawn-St-Detroit-MI-48221/88069438_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
2064297058,FOR_SALE,House for sale,,59000,897,66,54100,60,1236,4791.6,sqft,3,1,"19163 Beaconsfield Ave, Detroit, MI 48224",19163 Beaconsfield Ave,Detroit,MI,48224,42.431023,-82.94106,KW Professionals,FALSE,,,https://photos.zillowstatic.com/fp/81274db7d65b1d502f3f28bff152fd9f-p_e.jpg,https://www.zillow.com/homedetails/19163-Beaconsfield-Ave-Detroit-MI-48224/2064297058_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
88249807,FOR_SALE,House for sale,,410000,2400,171,394300,164,2825,3049.2,sqft,5,3,"256 Horton St, Detroit, MI 48202",256 Horton St,Detroit,MI,48202,42.372063,-83.0704,Douglas Rose Realty,FALSE,,,https://photos.zillowstatic.com/fp/7fe54ad2d688b12ffac06d13a0b538cf-p_e.jpg,https://www.zillow.com/homedetails/256-Horton-St-Detroit-MI-48202/88249807_zpid/,https://www.zillow.com/detroit-mi/5_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A42.550375996529496%2C%22south%22%3A42.15457417687613%2C%22east%22%3A-82.76961515625001%2C%22west%22%3A-83.42879484375001%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A17762%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22category%22%3A%22cat1%22%7D
